5elV0XROI5Nnij88fWoAMC | 1 | Maria Alcina - Filho maravilha (Fio maravilha) | auto=None | sp=1974 it=- mb=- | ?
2YWjW3wwQIBLNhxWKBQd16 | 206 | Major Lazer, DJ Snake, MØ - Lean On | auto=None | sp=2015 it=- mb=- | ?
2G0GextMwZJLkNxcSZ7ZJ3 | 207 | Sam Cooke - (What A) Wonderful World - Mono | auto=None | sp=1960 it=- mb=- | ?
6qspW4YKycviDFjHBOaqUY | 208 | TLC - Waterfalls | auto=None | sp=1994 it=- mb=- | ?
1qPbGZqppFwLwcBC1JQ6Vr | 209 | Oasis - Wonderwall | auto=None | sp=1995 it=- mb=- | ?
1QUQkPdroMjVD4FeEQ1c3U | 210 | Gene Vincent, Gene Vincent & His Blue Caps - Be Bop a Lula | auto=None | sp=2007 it=- mb=- | ?
6PypGyiu0Y2lCDBN1XZEnP | 211 | R.E.M. - Everybody Hurts | auto=None | sp=1992 it=- mb=- | ?
3nvuPQTw2zuFAVuLsC9IYQ | 212 | Sinéad O'Connor - Nothing Compares 2 U | auto=None | sp=1990 it=- mb=- | ?
5ZrDlcxIDZyjOzHdYW1ydr | 213 | Aqua - Barbie Girl | auto=None | sp=1997 it=- mb=- | ?
0vg4WnUWvze6pBOJDTq99k | 214 | James Blunt - You're Beautiful | auto=None | sp=2005 it=- mb=- | ?
6iNBM60VQtPUUhkKfwa5KV | 215 | Bon Jovi - It's My Life | auto=None | sp=2010 it=- mb=- | ?
6HMFtoMvv6n6Q2eOyPFyne | 216 | Dire Straits - Walk Of Life | auto=None | sp=1985 it=- mb=- | ?
196ZNihAwp7y7Ao4YfSdIx | 217 | Kid Abelha - Educação sentimental II | auto=None | sp=1985 it=- mb=- | ?
06hsdMbBxWGqBO0TV0Zrkf | 218 | Rednex - Cotton Eye Joe | auto=None | sp=1994 it=- mb=- | ?
7EZC6E7UjZe63f1jRmkWxt | 219 | The Cranberries - Zombie | auto=None | sp=1994 it=- mb=- | ?
2SpEHTbUuebeLkgs9QB7Ue | 220 | Dolly Parton - Jolene | auto=None | sp=1974 it=- mb=- | ?
3XDeeP9wBZzGhIPZmLfEEx | 221 | Culture Club - Karma Chameleon | auto=None | sp=1983 it=- mb=- | ?
1oXFfHuBuasMQ9lnPSRvGU | 222 | Exaltasamba - Tchau e Bença - Live From Brazil / 2007 | auto=None | sp=2007 it=- mb=- | ?
3ba9RxGFulqON6ACuPqDvw | 223 | Roberto Carlos - Parei na Contra Mão - Versão remasterizada | auto=None | sp=1963 it=- mb=- | ?
4CeeEOM32jQcH3eN9Q2dGj | 224 | Nirvana - Smells Like Teen Spirit | auto=None | sp=1991 it=- mb=- | ?
10yY7i70r9wtllofw0GIpx | 225 | Fatboy Slim - Praise You | auto=None | sp=1998 it=- mb=- | ?
5yFI0Vs3x4EbeIDerT0ck1 | 226 | Cazuza - Codinome Beija-Flor | auto=None | sp=1985 it=- mb=- | ?
2dbaIpJoAk2hhrrX2ljKJo | 227 | The Beach Boys - Surfin' U.S.A. (Mono) | auto=None | sp=1963 it=- mb=- | ?
3EFb1qDgIqf9MegIryKtDj | 228 | The Mamas & The Papas - Monday, Monday - Single Version | auto=None | sp=1966 it=- mb=- | ?
2fTsFCKRFQ5M0igJgabnLA | 229 | Jessie J, B.o.B - Price Tag | auto=None | sp=2011 it=- mb=- | ?
67LQpgGMjI0jnXo9lRj07C | 230 | Nelson Gonçalves - A Volta do Boêmio | auto=None | sp=1960 it=- mb=- | ?
7utRJ4BeYx85khzP3lKoBX | 231 | Eric Clapton - Tears in Heaven | auto=None | sp=1999 it=- mb=- | ?
3N4DI1vuTSX1tz7fa2NQZw | 232 | Amy Winehouse - Rehab | auto=None | sp=2006 it=- mb=- | ?
6owwZC8gUvrBuygvOHaYXb | 233 | Rita Lee, Roberto De Carvalho - Mania De Você | auto=None | sp=1979 it=- mb=- | ?
11mwFrKvLXCbcVGNxffGyP | 234 | Christina Aguilera - Genie In a Bottle | auto=None | sp=1999 it=- mb=- | ?
7Kszjzps0xbQXyo1pO4KfE | 235 | CHIC - Le Freak - 2018 Remaster | auto=None | sp=1978 it=- mb=- | ?
4HlFJV71xXKIGcU3kRyttv | 236 | Train - Hey, Soul Sister | auto=None | sp=2010 it=- mb=- | ?
3JYSTqNZesQYJGLo7oMc6q | 237 | Frenéticas - Dancin' Days | auto=None | sp=1978 it=- mb=- | ?
4R3KThu3ex03ri8KJYsvdz | 238 | Paulinho Da Viola - Foi Um Rio Que Passou Em Minha Vida | auto=None | sp=1970 it=- mb=- | ?
2iJpjciYl8vfQbb543b5Pb | 239 | Mamonas Assassinas - Pelados Em Santos | auto=None | sp=1995 it=- mb=- | ?
1oyO7BZS5PJL5M6u74d7hY | 240 | Luiz Gonzaga - Respeita Januário | auto=None | sp=1962 it=- mb=- | ?
3fKDSSIgOngs8YYzFJO6eD | 241 | Simple Minds - Belfast Child - Remastered 2002 | auto=None | sp=1989 it=- mb=- | ?
4v7DCN09hgXkKazefkznDQ | 242 | Akon - Lonely | auto=None | sp=2005 it=- mb=- | ?
4bHsxqR3GMrXTxEPLuK5ue | 243 | Journey - Don't Stop Believin' | auto=None | sp=1981 it=- mb=- | ?
2Uy6EhQXAYkXA6MohPgjpV | 244 | Daft Punk - One More Time - Radio Edit | auto=None | sp=2000 it=- mb=- | ?
4qKlYv1B1XhJ7Q114Thv6m | 245 | Ray Charles - I've Got a Woman | auto=None | sp=1994 it=- mb=- | ?
2iUxWUv5TovjBmayOcWohB | 246 | Pitty - Equalize | auto=None | sp=2003 it=- mb=- | ?
5wANPM4fQCJwkGd4rN57mH | 247 | Olivia Rodrigo - drivers license | auto=None | sp=2021 it=- mb=- | ?
6DSvUZQdqtNfkJI4cAiUsM | 248 | Chubby Checker - The Twist | auto=None | sp=1962 it=- mb=- | ?
2HNZxbvFvasRtlOJ9M6DgR | 249 | Hanson - MMMBop - Single Version | auto=None | sp=2006 it=- mb=- | ?
1yg7fwwYmx9DQ2TdXUmfpJ | 250 | Simply Red - Holding Back the Years - 2008 Remaster | auto=None | sp=1985 it=- mb=- | ?
1A47ISHc08cBeIA3hifQXn | 251 | O Rappa - O que sobrou do céu | auto=None | sp=1999 it=- mb=- | ?
1vcHEaIrbnQQQ62JhgBMs7 | 252 | Genival Lacerda - Severina Xique Xique | auto=None | sp=1984 it=- mb=- | ?
7tmvvRmUqzCRjRx9ub8K7i | 253 | Liniker - CAJU | auto=None | sp=2024 it=- mb=- | ?
5QDLhrAOJJdNAmCTJ8xMyW | 254 | BTS - Dynamite | auto=None | sp=2020 it=- mb=- | ?
6wUp7y502iyWLuLuurlOyw | 255 | Chico Buarque - A Banda | auto=None | sp=1966 it=- mb=- | ?
7CdDIvw3jvjNaIs5m3mM4A | 256 | Alceu Valença - La Belle De Jour | auto=None | sp=1992 it=- mb=- | ?
5zSiXA70xM4kuSt6qim6jl | 257 | Pabllo Vittar - K.O. | auto=None | sp=2017 it=- mb=- | ?
3pbtBomO4Zt5gGiqsYeiBH | 258 | Diana Ross - Upside Down | auto=None | sp=1980 it=- mb=- | ?
5sNESr6pQfIhL3krM8CtZn | 259 | JAŸ-Z, Linkin Park - Numb / Encore | auto=None | sp=2004 it=- mb=- | ?
7aLh3kqOguvlZQdBioa5cP | 260 | Eduardo Araujo, The Fevers - O Bom | auto=None | sp=1995 it=- mb=- | ?
4RKCYsB4cgP3yL5p4UT4CB | 261 | Cauby Peixoto - Conceição | auto=None | sp=1956 it=- mb=- | ?
0CH2chgUAAN0hgegCDhrYo | 262 | Leandro & Leonardo, Continental - Não aprendi a dizer adeus | auto=None | sp=1991 it=- mb=- | ?
1OxcIUqVmVYxT6427tbhDW | 263 | Lenny Kravitz - Fly Away | auto=None | sp=1998 it=- mb=- | ?
1kbe64LHKlyD0nXUoa4mum | 264 | Destiny's Child - Jumpin', Jumpin' | auto=None | sp=2002 it=- mb=- | ?
3yDhZq8f17SmumVmEyCaRN | 265 | KC & The Sunshine Band - Give It Up | auto=None | sp=2016 it=- mb=- | ?
693kM2e0VGAe0pkqtcdrAu | 266 | Felipe Dylon - Musa Do Verão | auto=None | sp=2003 it=- mb=- | ?
4WZfgKQ9WGPsa25rHVrL3x | 267 | Sabotage - Rap É Compromisso | auto=None | sp=2014 it=- mb=- | ?
5ZULALImTm80tzUbYQYM9d | 268 | Tones And I - Dance Monkey | auto=None | sp=2019 it=- mb=- | ?
4591VqUIXysNlmI5NcAIUd | 269 | Mary Wells - My Guy | auto=None | sp=1964 it=- mb=- | ?
2HCaIYjkvWSZzaSKUoOh3d | 270 | The Byrds - Mr. Tambourine Man | auto=None | sp=1965 it=- mb=- | ?
3850dYVgOFIXJh5U4BFEWH | 271 | Madonna - Hung Up | auto=None | sp=2005 it=- mb=- | ?
5IKLwqBQG6KU6MP2zP80Nu | 272 | Sister Sledge - We Are Family - 1995 Remaster | auto=None | sp=1979 it=- mb=- | ?
7gCeodIXjhCLDWC5H1LOmT | 273 | Elton John - Your Song | auto=None | sp=1970 it=- mb=- | ?
2yxkFrtoVuYU58Fya583hI | 274 | Erasmo Carlos - Gatinha Manhosa | auto=None | sp=1966 it=- mb=- | ?
45R8exHTqbUxB9cgHAAnLk | 275 | Guilherme Arantes - Meu Mundo E Nada Mais | auto=None | sp=1976 it=- mb=- | ?
0SfcG65T1KKCj5NQffpzQR | 276 | Tim Maia - Não Quero Dinheiro (Só Quero Amar) | auto=None | sp=1971 it=- mb=- | ?
7iL6o9tox1zgHpKUfh9vuC | 277 | 50 Cent - In Da Club | auto=None | sp=2003 it=- mb=- | ?
6GYqOflskcZxPj8rkTZkOy | 278 | Dean Martin - That's Amore | auto=None | sp=2009 it=- mb=- | ?
1fDsrQ23eTAVFElUMaf38X | 279 | Don McLean - American Pie | auto=None | sp=1971 it=- mb=- | ?
7MpQOaVorMfoNHOJ80YxhY | 280 | David Bowie - Life on Mars? - 1999 Remaster | auto=None | sp=2002 it=- mb=- | ?
4MLBqAEzNN89o2M9h92Z26 | 281 | The Beatles - Get Back - Remastered 2009 | auto=None | sp=1970 it=- mb=- | ?
3ETkpLgtTvZcPZ9eTe4koB | 282 | Léo Santana - Zona De Perigo | auto=None | sp=2023 it=- mb=- | ?
72TFWvU3wUYdUuxejTTIzt | 283 | Rihanna, Drake - Work | auto=None | sp=2016 it=- mb=- | ?
0YZ3J8xzGwLOg4yEgST1YK | 284 | Joe Cocker - With A Little Help From My Friends | auto=None | sp=1969 it=- mb=- | ?
386RUes7n1uM1yfzgeUuwp | 285 | Bruno Mars - The Lazy Song | auto=None | sp=2010 it=- mb=- | ?
3jAG0kb7gg0vGeFFZj6bBt | 286 | Hot Chocolate - You Sexy Thing - Single Version | auto=None | sp=2007 it=- mb=- | ?
480o64VmNvWcwzCg74VUxW | 287 | Perlla - Tremendo Vacilão | auto=None | sp=2006 it=- mb=- | ?
6ukVq78jt839V2poGyeacE | 288 | Inimigos Do Rei - Uma Barata Chamada Kafka | auto=None | sp=1989 it=- mb=- | ?
4zGBAwjlJ0TP02mHH8Wpmo | 289 | The Arrows - I Love Rock N Roll | auto=None | sp=2006 it=- mb=- | ?
2WnAKZefdRHxtBEkRjFOHC | 290 | Justin Bieber - Anyone | auto=None | sp=2021 it=- mb=- | ?
6QfS2wq5sSC1xAJCQsTSlj | 291 | Lady Gaga, Bradley Cooper - Shallow - Radio Edit | auto=None | sp=2018 it=- mb=- | ?
2TIlqbIneP0ZY1O0EzYLlc | 292 | Lewis Capaldi - Someone You Loved | auto=None | sp=2018 it=- mb=- | ?
5R8dQOPq8haW94K7mgERlO | 293 | Lady Gaga - Poker Face | auto=None | sp=2008 it=- mb=- | ?
2Cd9iWfcOpGDHLz6tVA3G4 | 294 | Shakira, Freshlyground - Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground) | auto=None | sp=2010 it=- mb=- | ?
7iFdUmdqT9XrsJdSGf9KrX | 295 | The Isley Brothers - Twist And Shout | auto=None | sp=2005 it=- mb=- | ?
5rb9QrpfcKFHM1EUbSIurX | 296 | USHER, Lil Jon, Ludacris - Yeah! (feat. Lil Jon & Ludacris) | auto=None | sp=2004 it=- mb=- | ?
3Xls4cNOwy01dtrNXb1inG | 297 | Cream - White Room | auto=None | sp=1968 it=- mb=- | ?
6nJRiVDYAM6qCWhdLeQTMd | 298 | Cartola - O Sol Nascerá (A Sorrir) | auto=None | sp=1974 it=- mb=- | ?
0aASUtDb1N96NJDwmWj5Gf | 299 | Los Hermanos - Anna Júlia | auto=None | sp=1999 it=- mb=- | ?
2g7gviEeJr6pyxO7G35EWQ | 300 | Meat Loaf - Paradise By the Dashboard Light | auto=None | sp=1977 it=- mb=- | ?
58q2HKrzhC3ozto2nDdN4z | 301 | Cardi B, Bad Bunny, J Balvin - I Like It | auto=None | sp=2018 it=- mb=- | ?
48i055G1OT5KxGGftwFxWy | 302 | Roy Orbison - Oh, Pretty Woman | auto=None | sp=1962 it=- mb=- | ?
2aEeghgUcnu75tzcolFMfs | 303 | Ritchie Valens - La Bamba - Single Version | auto=None | sp=1959 it=- mb=- | ?
399JDPgES4MtqnPrmzWDrg | 304 | Secos & Molhados - O vira | auto=None | sp=1973 it=- mb=- | ?
5uvosCdMlFdTXhoazkTI5R | 305 | The Doors - Light My Fire | auto=None | sp=1967 it=- mb=- | ?
7iN1s7xHE4ifF5povM6A48 | 306 | The Beatles - Let It Be - Remastered 2009 | auto=None | sp=1970 it=- mb=- | ?
2mTiKaGdMPA4wfOGGUroE5 | 307 | Percy Sledge - When a Man Loves a Woman - Mono | auto=None | sp=1966 it=- mb=- | ?
5pYlc1vQ6999WU43WzF4SR | 308 | Duck Sauce - Barbra Streisand (Radio Edit) | auto=None | sp=2010 it=- mb=- | ?
